"sAMAccountName","Enabled","created","LastLogonDate","Company","department","homephone"
"091423","True","05/11/2015 02:45:32","20/12/2016 01:08:29","F01 - Usina","1112211 - FERMENT COPOS","91423"
"127440","True","20/03/2015 11:35:00","23/03/2016 10:41:02","F01 - Usina","4115509 - TECNOL INFORMACAO","127440"
"105650","True","24/03/2016 17:04:27","24/01/2017 19:21:20","F01 - Usina","1112205 - REQUEIJAO","133394"
"055458","True","24/03/2016 17:14:28","10/09/2016 05:02:24","F01 - Usina","1111116 - MASSA DOCE LT (TACHOS)","55458"
"140855","True","27/01/2017 15:28:38",,"F01 - Usina","1114403 - EXPED REFRIGERADOS","140855"
"127525","True","18/03/2015 09:07:33","30/01/2017 19:13:44","F01 - Usina","1112202 - UHT SIG","127525"
"136279","True","27/01/2017 16:01:26","30/01/2017 04:39:58","F01 - Usina","1112212 - TETRA TOP ENVASE","136279"
"133114","True","26/11/2015 09:55:34","11/05/2016 08:23:31","F01 - Usina","1111105 - ALMOXARIFADO","133114"
"136199","True","06/11/2016 19:12:20","30/01/2017 11:59:40","F01 - Usina","1112202 - UHT SIG","136199"
"047146","True","25/03/2015 20:13:46","25/01/2017 04:26:04","F01 - Usina","1111116 - MASSA DOCE LT (TACHOS)","47146"
"129849","True","30/07/2015 09:06:09","26/01/2017 12:15:59","F01 - Usina","1111105 - ALMOXARIFADO","129849"
"049051","True","25/03/2015 20:17:33","24/01/2017 04:17:51","F01 - Usina","1111116 - MASSA DOCE LT (TACHOS)","116294"
"128660","True","27/07/2015 16:16:58","31/01/2017 04:04:21","F01 - Usina","1111112 - PASTEURIZACAO","128660"
"017317","True","25/03/2015 20:25:47","31/01/2017 12:11:01","F01 - Usina","1111116 - MASSA DOCE LT (TACHOS)","17317"
"126502","True","18/03/2015 14:41:01","26/01/2017 18:06:40","F01 - Usina","1112212 - TETRA TOP ENVASE","126502"
"080361","True","25/03/2015 20:27:27","25/01/2017 11:56:58","F01 - Usina","1111116 - MASSA DOCE LT (TACHOS)","80361"
"017166","True","25/03/2015 20:33:54","23/01/2017 21:36:05","F01 - Usina","1111116 - MASSA DOCE LT (TACHOS)","17166"
"130190","True","02/07/2015 07:24:50","24/01/2017 21:34:21","F22 - Ivoti","1513303 - EXPEDICAO F22","130190"
"008461","True","06/07/2015 08:07:24","10/12/2015 14:07:43","F01 - Usina","1111105 - ALMOXARIFADO","8461"
"108651","True","25/03/2015 20:37:33","01/07/2016 23:21:37","F01 - Usina","1112209 - FERMENT POTES GRDS","108651"
"131544","True","14/10/2015 09:27:50","31/01/2017 02:11:45","F22 - Ivoti","1513303 - EXPEDICAO F22","131544"
"068005","True","18/03/2015 18:00:17","27/01/2017 00:14:22","F01 - Usina","1112202 - UHT SIG","68005"
"104906","True","26/11/2015 10:01:16","27/01/2017 15:44:13","F01 - Usina","1111105 - ALMOXARIFADO","133092"
"142162","True","30/01/2017 15:13:10",,"F01 - Usina","1111111 - SUPERV LATIC NP","142162"
"006483","True","18/03/2015 18:12:53","30/01/2017 05:19:13","F01 - Usina","1112205 - REQUEIJAO","6483"
"132073","True","04/11/2015 16:06:10","05/12/2016 15:16:05","F01 - Usina","1112207 - FERMENT BANDEJA TRAD","132073"
"026927","True","18/03/2015 19:46:32","23/07/2016 20:23:44","F01 - Usina","1111111 - SUPERV LATIC NP","26927"
"138297","True","02/12/2016 05:53:41","28/01/2017 04:44:52","F01 - Usina","1112202 - UHT SIG","138297"
"100372","True","18/03/2015 18:57:00","21/01/2017 12:30:48","F01 - Usina","1112205 - REQUEIJAO","100372"
"136354","True","02/12/2016 16:59:28",,"F01 - Usina","1114403 - EXPED REFRIGERADOS","136354"
"132148","True","02/05/2016 16:26:58","05/01/2017 13:07:20","F01 - Usina","1112202 - UHT SIG","132148"
"126100","True","07/11/2014 09:55:06","05/12/2016 17:57:32","F01 - Usina","1112206 - FERMENT SACOS","126100"
"107541","True","18/03/2015 14:39:32","26/12/2016 19:47:58","F01 - Usina","1112212 - TETRA TOP ENVASE","107541"
"133418","True","24/03/2016 17:09:08","30/01/2017 22:45:24","F01 - Usina","1112205 - REQUEIJAO","133418"
"128534","True","05/03/2015 14:39:32","20/01/2017 22:01:36","F22 - Ivoti","1513303 - EXPEDICAO F22","128534"
"126420","True","24/03/2016 16:37:17","24/01/2017 12:48:50","F01 - Usina","1111111 - SUPERV LATIC NP","126420"
"135613","True","14/11/2016 07:49:47","24/01/2017 12:02:58","F01 - Usina","1112207 - FERMENT BANDEJA TRAD","135613"
"132515","True","27/01/2016 08:44:08","25/01/2017 03:06:33","F01 - Usina","1112202 - UHT SIG","132515"
"134016","True","22/07/2016 07:39:36","20/01/2017 04:45:17","F01 - Usina","1111112 - PASTEURIZACAO","134016"
"139870","True","11/10/2016 10:35:24","26/01/2017 16:05:43","F01 - Usina","1114403 - EXPED REFRIGERADOS","139870"
"125454","True","04/05/2015 00:39:45","15/12/2016 08:42:06","F01 - Usina","4115509 - TECNOL INFORMACAO","125454"
"131678","True","24/03/2016 17:03:00","06/09/2016 13:40:03","F01 - Usina","1112205 - REQUEIJAO","131678"
"129947","True","27/08/2015 20:49:31","14/12/2016 20:38:46","F01 - Usina","1112202 - UHT SIG","129947"
"134820","True","14/10/2016 09:53:52","28/01/2017 12:44:19","F01 - Usina","1111131 - PCP INDUSTRIA","134820"
"118101","True","01/10/2015 23:27:35","01/06/2016 23:00:45","F01 - Usina","4115509 - TECNOL INFORMACAO","125285"
"087898","True","08/09/2016 08:11:53","17/01/2017 01:07:01","F01 - Usina","1114403 - EXPED REFRIGERADOS","87898"
"127095","True","30/12/2014 17:28:41","26/01/2017 21:37:43","F22 - Ivoti","1513303 - EXPEDICAO F22","127095"
"089332","True","23/09/2015 21:58:45","30/01/2017 19:45:25","F01 - Usina","1111105 - ALMOXARIFADO","89332"
"083798","True","04/08/2016 09:59:40","27/01/2017 04:01:13","F01 - Usina","1114406 - EXPED SECOS","132575"
"125927","True","28/04/2015 08:43:41","23/01/2017 09:59:22","F01 - Usina","1111105 - ALMOXARIFADO","125927"
"129116","True","01/10/2015 08:38:29","02/11/2016 11:20:20","F01 - Usina","1114403 - EXPED REFRIGERADOS","129116"
"128221","True","04/08/2016 15:11:26","26/01/2017 07:34:11","F01 - Usina","1114406 - EXPED SECOS","128221"
"136739","True","13/04/2016 07:49:07","25/01/2017 14:18:26","F22 - Ivoti","1513303 - EXPEDICAO F22","136739"
"134815","True","14/10/2016 10:01:08","23/01/2017 02:45:26","F01 - Usina","1111131 - PCP INDUSTRIA","134815"
"132259","True","14/09/2015 08:54:25","19/01/2017 12:57:30","F01 - Usina","1111105 - ALMOXARIFADO","132259"
"091871","True","08/09/2016 08:17:35","25/01/2017 20:11:37","F01 - Usina","1114403 - EXPED REFRIGERADOS","91871"
"121345","True","08/09/2016 08:38:01","31/01/2017 04:06:33","F01 - Usina","1114403 - EXPED REFRIGERADOS","121345"
"024902","True","28/04/2015 08:39:17","28/01/2017 04:20:36","F01 - Usina","1111105 - ALMOXARIFADO","24902"
"130429","True","16/08/2015 10:07:05","15/12/2016 21:46:51","F01 - Usina","1111111 - SUPERV LATIC NP","130429"
"017318","True","31/07/2016 22:12:41","23/01/2017 12:28:25","F01 - Usina","1112221 - DOCE DE LEITE POTES","2492"
"069814","True","08/09/2016 08:10:47","30/01/2017 22:12:41","F01 - Usina","1114403 - EXPED REFRIGERADOS","69814"
"017281","True","25/03/2015 20:33:01","17/01/2017 21:01:32","F01 - Usina","1112222 - DOCE DE LEITE BALDES","17281"
"131679","True","24/03/2016 17:01:07","09/01/2017 18:41:52","F01 - Usina","1111112 - PASTEURIZACAO","131679"
"129807","True","08/09/2016 08:27:43","23/01/2017 17:06:22","F01 - Usina","1114403 - EXPED REFRIGERADOS","129807"
"092091","True","08/12/2016 22:12:15","18/01/2017 02:02:53","F01 - Usina","1111112 - PASTEURIZACAO","92091"
"133836","True","01/12/2015 08:36:43","30/01/2017 14:17:31","F22 - Ivoti","1513303 - EXPEDICAO F22","133836"
"111329","True","22/09/2016 15:55:22","21/01/2017 06:08:56","F01 - Usina","1114403 - EXPED REFRIGERADOS","111329"
"132146","True","14/11/2016 08:03:00","23/01/2017 12:31:59","F01 - Usina","1112206 - FERMENT SACOS","132146"
"130979","True","24/03/2016 17:05:49",,"F01 - Usina","1112205 - REQUEIJAO","130979"
"134813","True","31/07/2016 21:57:34","26/01/2017 15:50:12","F01 - Usina","1112202 - UHT SIG","134813"
"085989","True","18/03/2015 15:12:26","31/01/2017 12:33:06","F01 - Usina","1111114 - TETRA TOP FERMENTACAO","85989"
"091416","True","01/02/2016 14:04:01","24/10/2016 13:19:08","F01 - Usina","1112211 - FERMENT COPOS","91416"
"082537","True","08/09/2016 08:32:53","27/01/2017 12:29:43","F01 - Usina","1114403 - EXPED REFRIGERADOS","128516"
"141311","True","09/12/2016 08:38:28","24/01/2017 02:34:29","F01 - Usina","1111131 - PCP INDUSTRIA","141311"
"teste4","True","12/11/2014 10:17:05","07/01/2017 11:15:39",,"4115509 - TECNOL INFORMACAO",
"080416","True","30/07/2015 08:55:35","26/01/2017 13:21:33","F01 - Usina","1111105 - ALMOXARIFADO","80416"
"teste5","True","18/03/2015 15:32:08","07/01/2017 11:19:06",,"4115509 - TECNOL INFORMACAO",
"108397","True","05/11/2015 02:41:54","25/03/2016 20:25:38","F01 - Usina","1111112 - PASTEURIZACAO","113984"
"055612","True","08/09/2016 08:35:23","17/01/2017 08:08:46","F01 - Usina","1114403 - EXPED REFRIGERADOS","55612"
"teste6","True","18/03/2015 15:34:54","07/01/2017 11:22:34",,"4115509 - TECNOL INFORMACAO",
"111328","True","08/09/2016 08:27:13","24/01/2017 22:03:14","F01 - Usina","1114403 - EXPED REFRIGERADOS","120632"
"135923","True","31/07/2016 22:18:48","24/01/2017 08:38:41","F01 - Usina","1112202 - UHT SIG","135923"
"134190","True","08/09/2016 08:38:53","16/01/2017 04:05:54","F01 - Usina","1114403 - EXPED REFRIGERADOS","134190"
"121968","True","30/07/2014 08:49:28","21/01/2017 16:38:23","F01 - Usina","1112206 - FERMENT SACOS","121968"
"092566","True","30/07/2015 08:15:21","29/05/2016 00:18:19","F01 - Usina","4115509 - TECNOL INFORMACAO","92566"
"100582","True","04/08/2016 16:09:58","23/01/2017 01:30:58","F01 - Usina","1114406 - EXPED SECOS","137055"
"104600","True","18/03/2015 18:10:57","30/01/2017 20:31:38","F01 - Usina","1111114 - TETRA TOP FERMENTACAO","104600"
"130882","True","13/08/2015 11:56:21","29/05/2016 03:59:03","F01 - Usina","1111131 - PCP INDUSTRIA","130882"
"036066","True","08/04/2015 11:22:25","23/01/2017 08:45:33","F01 - Usina","1112207 - FERMENT BANDEJA TRAD","36066"
"131545","True","24/03/2016 16:40:54","24/01/2017 12:07:00","F01 - Usina","1112211 - FERMENT COPOS","131545"
"113413","True","03/08/2016 20:33:04","25/01/2017 22:35:48","F01 - Usina","1112202 - UHT SIG","113413"
"99882","True","20/09/2014 10:43:23","23/10/2016 01:00:25","F01 - Usina","4115509 - TECNOL INFORMACAO","99882"
"135924","True","22/03/2016 10:13:18","22/03/2016 10:14:56","F22 - Ivoti","1513303 - EXPEDICAO F22","135924"
"114022","True","08/09/2016 08:12:25","30/01/2017 20:03:25","F01 - Usina","1114403 - EXPED REFRIGERADOS","135435"
"126932","True","18/03/2015 16:28:21","16/01/2017 14:30:34","F01 - Usina","1112202 - UHT SIG","126932"
"057611","True","10/08/2016 11:42:06","23/01/2017 09:49:40","F01 - Usina","1112202 - UHT SIG","138416"
"teste11","True","18/03/2015 16:28:38","05/12/2016 20:04:56",,"4115509 - TECNOL INFORMACAO",
"069893","True","04/08/2016 16:04:53","26/12/2016 21:31:10","F01 - Usina","1114406 - EXPED SECOS","69893"
"067439","True","05/07/2015 08:40:16","23/01/2017 17:06:18","F01 - Usina","1111105 - ALMOXARIFADO","67439"
"136350","True","08/09/2016 08:34:39","23/01/2017 12:24:35","F01 - Usina","1114403 - EXPED REFRIGERADOS","136350"
"046492","True","18/11/2015 20:14:55","21/01/2017 04:05:36","F01 - Usina","1112207 - FERMENT BANDEJA TRAD","46492"
"100000","True","08/09/2016 08:30:07","31/01/2017 12:00:53","F01 - Usina","1114403 - EXPED REFRIGERADOS","100000"
"113417","True","18/03/2015 17:33:13","21/08/2015 00:44:46","F01 - Usina","1112202 - UHT SIG","113417"
"103653","True","03/12/2015 11:30:07","19/08/2016 09:16:48","F01 - Usina","1111105 - ALMOXARIFADO","103653"
"137324","True","22/07/2016 07:42:54","24/01/2017 04:37:21","F01 - Usina","1112202 - UHT SIG","137324"
"125628","True","18/03/2015 17:31:53","28/01/2017 10:26:38","F01 - Usina","1112202 - UHT SIG","125628"
"136276","True","08/04/2016 10:47:41","27/01/2017 21:43:01","F22 - Ivoti","1513303 - EXPEDICAO F22","136276"
"103941","True","04/08/2016 10:03:49","21/01/2017 13:08:21","F01 - Usina","1114406 - EXPED SECOS","103941"
"017517","True","25/03/2015 20:38:54","26/01/2017 01:23:52","F01 - Usina","1112210 - FERMENT GARRAFAS","17517"
"132366","True","24/03/2016 17:27:58","23/01/2017 09:24:47","F01 - Usina","1111111 - SUPERV LATIC NP","132366"
"069414","True","08/09/2016 08:39:55","12/01/2017 09:14:43","F01 - Usina","1114403 - EXPED REFRIGERADOS","69414"
"086405","True","25/03/2015 20:29:33","21/12/2016 12:28:07","F01 - Usina","1112221 - DOCE DE LEITE POTES","86405"
"087648","True","30/07/2015 09:32:00","26/12/2016 14:53:27","F01 - Usina","1111105 - ALMOXARIFADO","87648"
"069449","True","04/08/2016 16:06:36","10/01/2017 01:10:41","F01 - Usina","1114406 - EXPED SECOS","125391"
"121472","True","31/07/2016 22:17:10","31/01/2017 04:19:18","F01 - Usina","1112202 - UHT SIG","121472"
"138293","True","14/12/2016 11:43:58","23/01/2017 06:43:39","F01 - Usina","1112202 - UHT SIG",
"121255","True","31/07/2016 20:34:13","01/01/2017 20:33:50","F01 - Usina","1112212 - TETRA TOP ENVASE","130731"
"100301","True","27/05/2015 14:28:19","30/01/2017 04:00:48","F01 - Usina","1112205 - REQUEIJAO","100301"
"139752","True","11/10/2016 10:33:44","23/01/2017 20:07:32","F01 - Usina","1114403 - EXPED REFRIGERADOS","139752"
"121909","True","29/07/2014 19:01:20","12/12/2016 12:19:14","F01 - Usina","1114403 - EXPED REFRIGERADOS","121909"
"135911","True","14/10/2016 10:02:40","25/01/2017 11:16:36","F01 - Usina","1111131 - PCP INDUSTRIA","135911"
"126519","True","18/03/2015 18:20:30","31/07/2015 13:33:32","F01 - Usina","4115507 - RECURSOS HUMANOS","126519"
"129278","True","08/09/2016 08:33:23","28/12/2016 16:30:36","F01 - Usina","1114403 - EXPED REFRIGERADOS","129278"
"094913","True","24/03/2015 20:58:44","19/01/2017 20:36:19","F01 - Usina","1112206 - FERMENT SACOS","94913"
"132315","True","31/07/2016 22:11:01","31/01/2017 12:05:20","F01 - Usina","1112221 - DOCE DE LEITE POTES","132315"
"128683","True","14/10/2015 04:43:02",,"F01 - Usina","1112212 - TETRA TOP ENVASE","128686"
"127922","True","08/09/2016 08:15:52","23/01/2017 20:09:59","F01 - Usina","1114403 - EXPED REFRIGERADOS","127922"
"128686","True","03/11/2015 14:42:07","30/01/2017 16:02:42","F01 - Usina","1112212 - TETRA TOP ENVASE","128686"
"121901","True","30/07/2014 09:05:53","13/10/2016 10:32:29","F22 - Ivoti","1513303 - EXPEDICAO F22","121901"
"129515","True","30/07/2015 09:12:38","01/01/2017 20:57:04","F01 - Usina","1111105 - ALMOXARIFADO","129515"
"104603","True","08/09/2016 08:20:05","11/10/2016 09:54:44","F01 - Usina","1114403 - EXPED REFRIGERADOS","104603"
"108403","True","18/03/2015 19:25:33","30/01/2017 22:25:30","F01 - Usina","1112210 - FERMENT GARRAFAS","108403"
"128563","True","10/12/2015 14:54:11","30/01/2017 20:10:12","F01 - Usina","1112212 - TETRA TOP ENVASE","128563"
"119720","True","08/09/2016 08:13:25","26/01/2017 00:27:41","F01 - Usina","1114403 - EXPED REFRIGERADOS","119720"
"112960","True","08/09/2016 08:29:41","27/01/2017 11:48:03","F01 - Usina","1114403 - EXPED REFRIGERADOS","128224"
"130523","True","17/06/2015 15:46:10",,,,
"126496","True","19/08/2015 19:41:38","27/01/2017 06:30:50","F01 - Usina","1112203 - CREME","126496"
"131469","True","04/08/2016 15:12:37","29/01/2017 22:32:30","F01 - Usina","1114406 - EXPED SECOS","131469"
"130493","True","17/06/2015 15:45:22","07/09/2016 20:19:14","F01 - Usina","1111105 - ALMOXARIFADO","130493"
"138854","True","14/09/2016 16:52:49","28/10/2016 19:57:47","F01 - Usina","1114403 - EXPED REFRIGERADOS","138854"
"124749","True","16/08/2015 10:01:34",,"F01 - Usina","1111111 - SUPERV LATIC NP","124749"
"104668","True","08/09/2016 08:38:28","31/01/2017 11:54:56","F01 - Usina","1114403 - EXPED REFRIGERADOS","116295"
"130495","True","17/06/2015 15:36:16",,,,
"135935","True","21/03/2016 16:00:22","26/01/2017 17:17:40","F01 - Usina","1111105 - ALMOXARIFADO","135935"
"128238","True","08/09/2016 08:36:22","23/01/2017 10:02:24","F01 - Usina","1114403 - EXPED REFRIGERADOS","128238"
"129925","True","17/06/2015 15:39:48","22/12/2016 03:24:18","F22 - Ivoti","1513303 - EXPEDICAO F22","129925"
"135897","True","14/10/2016 10:04:20","28/01/2017 01:27:39","F01 - Usina","1111131 - PCP INDUSTRIA","135897"
"teste12","True","18/03/2015 16:30:03","09/12/2016 09:14:30",,"4115509 - TECNOL INFORMACAO",
"133914","True","24/03/2016 16:10:33","23/01/2017 06:22:56","F01 - Usina","1111112 - PASTEURIZACAO","133914"
"137060","True","09/05/2016 16:58:45","24/11/2016 14:11:58","F01 - Usina","1112205 - REQUEIJAO","137060"
"134660","True","04/05/2016 15:44:37","02/01/2017 07:51:18","F01 - Usina","1111105 - ALMOXARIFADO","134660"
"123294","True","29/07/2014 18:53:38","20/10/2016 15:48:06","F22 - Ivoti","1513303 - EXPEDICAO F22","123294"
"077435","True","04/08/2016 09:53:54","30/01/2017 11:50:22","F01 - Usina","1114406 - EXPED SECOS","137956"
"121969","True","29/07/2014 18:52:42","17/01/2017 07:05:56","F22 - Ivoti","1513303 - EXPEDICAO F22","121969"
"140262","True","19/10/2016 08:21:41","23/01/2017 17:01:14","F01 - Usina","1114403 - EXPED REFRIGERADOS","140262"
"110250","True","29/07/2014 19:16:03","05/01/2017 11:37:01","F22 - Ivoti","1513303 - EXPEDICAO F22","110250"
"071490","True","04/08/2016 10:06:38","30/01/2017 03:24:08","F01 - Usina","1114406 - EXPED SECOS","71490"
"94119","True","29/07/2014 19:18:05","20/01/2017 23:59:12","F22 - Ivoti","1513303 - EXPEDICAO F22","94119"
"116972","True","14/09/2016 16:55:00","29/01/2017 20:10:32","F01 - Usina","1114403 - EXPED REFRIGERADOS","116972"
"123006","True","29/07/2014 19:18:34","27/12/2016 09:37:09","F22 - Ivoti","1513303 - EXPEDICAO F22","123006"
"126532","True","18/03/2015 14:42:59","19/11/2016 11:50:17","F01 - Usina","1112212 - TETRA TOP ENVASE","126532"
"123287","True","30/07/2014 08:06:07","18/08/2015 19:22:42","F22 - Ivoti","1513303 - EXPEDICAO F22","123287"
"137065","True","14/10/2016 10:07:30","31/01/2017 12:04:43","F01 - Usina","1111131 - PCP INDUSTRIA","137065"
"112781","True","30/07/2014 08:12:38","19/01/2017 23:43:56","F22 - Ivoti","1513303 - EXPEDICAO F22","112781"
"135425","True","08/09/2016 08:37:33","31/01/2017 09:50:05","F01 - Usina","1114403 - EXPED REFRIGERADOS","135425"
"121843","True","08/09/2016 08:12:52","30/01/2017 01:15:08","F01 - Usina","1114403 - EXPED REFRIGERADOS","121843"
"079083","True","14/09/2016 16:50:29","29/11/2016 14:19:41","F01 - Usina","1114403 - EXPED REFRIGERADOS","79083"
"127086","True","08/09/2016 08:13:56","23/01/2017 20:10:22","F01 - Usina","1114403 - EXPED REFRIGERADOS","127086"
"122482","True","30/07/2014 08:20:21","02/10/2015 21:29:11","F22 - Ivoti","1513303 - EXPEDICAO F22","122482"
"138882","True","14/09/2016 16:53:49","25/01/2017 11:52:59","F01 - Usina","1114403 - EXPED REFRIGERADOS","138882"
"121916","True","30/07/2014 08:30:05","17/01/2017 21:45:06","F22 - Ivoti","1513303 - EXPEDICAO F22","121916"
"122661","True","14/10/2016 10:06:04","21/01/2017 04:28:38","F01 - Usina","1111131 - PCP INDUSTRIA","122661"
"105132","True","04/08/2016 09:57:27","31/01/2017 13:29:00","F01 - Usina","1114406 - EXPED SECOS","134192"
"123490","True","30/07/2014 08:55:41","30/01/2017 07:10:42","F22 - Ivoti","1513303 - EXPEDICAO F22","123490"
"128004","True","11/10/2016 10:36:13","27/12/2016 01:05:03","F01 - Usina","1114403 - EXPED REFRIGERADOS","128004"
"123274","True","30/07/2014 09:01:34","23/01/2017 20:36:18","F22 - Ivoti","1513303 - EXPEDICAO F22","123274"
"127700","True","19/10/2016 08:22:55","30/01/2017 13:54:45","F01 - Usina","1114403 - EXPED REFRIGERADOS","127700"
"133152","True","01/08/2016 10:09:00","23/01/2017 04:03:42","F01 - Usina","1112221 - DOCE DE LEITE POTES","133152"
"121891","True","30/07/2014 09:08:41","30/05/2016 10:47:00","F22 - Ivoti","1513303 - EXPEDICAO F22","121891"
"023870","True","13/08/2016 23:32:24","16/01/2017 23:47:09","F01 - Usina","1114406 - EXPED SECOS","23870"
"123712","True","30/07/2014 09:10:02","17/01/2017 14:15:57","F22 - Ivoti","1513303 - EXPEDICAO F22","123812"
"096581","True","08/09/2016 08:28:08","28/10/2016 18:33:52","F01 - Usina","1114403 - EXPED REFRIGERADOS","96581"
"121895","True","30/07/2014 09:15:57","30/01/2017 21:29:12","F22 - Ivoti","1513303 - EXPEDICAO F22","121895"
"136204","True","08/09/2016 08:33:55","03/01/2017 08:51:57","F01 - Usina","1114403 - EXPED REFRIGERADOS","136204"
"121971","True","30/07/2014 09:16:28","13/05/2016 11:03:43","F22 - Ivoti","1513303 - EXPEDICAO F22","121971"
"085329","True","05/08/2016 10:45:46","03/01/2017 17:30:07","F01 - Usina","1114406 - EXPED SECOS","110742"
"121918","True","30/07/2014 09:17:06","08/09/2016 11:37:11","F22 - Ivoti","1513303 - EXPEDICAO F22","121918"
"123055","True","30/07/2014 09:20:26","03/01/2017 08:42:06","F01 - Usina","1114403 - EXPED REFRIGERADOS","123055"
"124937","True","15/09/2014 16:36:01","25/01/2017 07:14:26","F22 - Ivoti","1513303 - EXPEDICAO F22","124937"
